,yr_season,date
23218,2006 Spr,May 14
23219,2006 Spr,May 22
23220,2006 Spr,May 22
23221,2008 Spr,May 25
23222,2008 Spr,May 25
23223,2008 Spr,May 25
23224,2008 Spr,May 25
23225,2008 Spr,May 25
23226,2008 Spr,May 25
23227,2008 Spr,May 25
23228,2008 Spr,May 25
23229,2008 Spr,May 25
23230,2008 Spr,May 25
23231,2009 Spr,May 06
23232,2009 Spr,May 06
23233,2009 Spr,May 06
23234,2009 Spr,May 06
23235,2009 Spr,May 18
23236,2009 Spr,May 18
23237,2009 Spr,May 18
23238,2009 Spr,May 18
23239,2009 Spr,May 18
23240,2009 Spr,May 18
23241,2009 Spr,May 18
23242,2009 Spr,May 18
23243,2009 Spr,May 18
23244,2009 Spr,May 18
23245,2009 Spr,May 18
23246,2009 Spr,May 18
23247,2009 Spr,May 18
23248,2009 Spr,May 18
23249,2009 Spr,May 18
23250,2009 Spr,May 19
23251,2009 Spr,May 19
23252,2009 Spr,May 19
23253,2009 Spr,May 19
23254,2009 Spr,May 19
23255,2010 Spr,Apr 29
23256,2010 Spr,Apr 29
23257,2010 Spr,Apr 29
23258,2010 Spr,Apr 29
23259,2011 Spr,May 19
23260,2011 Spr,May 19
23261,2011 Spr,May 19
23262,2011 Spr,May 19
23263,2011 Spr,May 19
23264,2011 Spr,May 19
23265,2011 Spr,May 19
23266,2011 Spr,May 19
23267,2011 Spr,May 20
23268,2011 Spr,May 20
23269,2011 Spr,May 20
23270,2011 Spr,May 20
23271,2011 Spr,May 20
23272,2011 Spr,May 20
23273,2011 Spr,May 20
23274,2011 Spr,May 20
23275,2011 Spr,May 20
23276,2011 Spr,May 20
23277,2011 Spr,May 20
23278,2011 Spr,May 20
23279,2011 Spr,May 20
23280,2011 Spr,May 20
23281,2011 Spr,May 20
23282,2011 Spr,May 20
23283,2011 Spr,May 20
23284,2011 Spr,May 20
23285,2011 Spr,May 20
23286,2011 Spr,May 20
23287,2011 Spr,May 20
23288,2011 Spr,May 20
23289,2011 Spr,May 20
23290,2011 Spr,May 20
23291,2011 Spr,May 20
23292,2011 Spr,May 20
23293,2011 Spr,May 20
23294,2011 Spr,May 20
23295,2012 Spr,May 17
23296,2013 Spr,May 20
23297,2013 Spr,May 20
23298,2013 Spr,May 20
23299,2013 Spr,May 20
23300,2013 Spr,May 20
23301,2013 Spr,May 20
23302,2013 Spr,May 20
23303,2013 Spr,May 20
23304,2013 Spr,May 20
23305,2013 Spr,May 20
23306,2013 Spr,May 20
23307,2013 Spr,May 20
23308,2013 Spr,May 20
23309,2013 Spr,May 20
23310,2013 Spr,May 20
23311,2014 Spr,May 17
23312,2014 Spr,May 17
23313,2014 Spr,May 18
23314,2014 Spr,May 18
23315,2014 Spr,May 18
23316,2014 Spr,May 18
23317,2014 Spr,May 18
23318,2014 Spr,May 18
23319,2014 Spr,May 18
23320,2014 Spr,May 18
23321,2014 Spr,May 18
23322,2014 Spr,May 18
23323,2014 Spr,May 18
23324,2014 Spr,May 18
23325,2014 Spr,May 18
23326,2014 Spr,May 18
23327,2014 Spr,May 18
23328,2014 Spr,May 18
23329,2014 Spr,May 18
23330,2014 Spr,May 18
23331,2014 Spr,May 18
23332,2014 Spr,May 18
23333,2014 Spr,May 18
23334,2014 Spr,May 18
23335,2014 Spr,May 18
23336,2014 Spr,May 18
23337,2014 Spr,May 18
23338,2014 Spr,May 18
23339,2014 Spr,May 18
23340,2014 Spr,May 18
23341,2014 Spr,May 18
23342,2014 Spr,May 18
23343,2014 Spr,May 18
23344,2014 Spr,May 19
23345,2014 Spr,May 20
23346,2018 Spr,May 16
23347,2018 Spr,May 16
23348,2018 Spr,May 16
23349,2018 Spr,May 16
23350,2018 Spr,May 16
23351,2018 Spr,May 20
23352,2018 Spr,May 20
23353,2018 Spr,May 20
23354,2018 Spr,May 20
23355,2018 Spr,May 20
23356,2018 Spr,May 20
23357,2018 Spr,May 20
23358,2018 Spr,May 20
23359,2018 Spr,May 20
23360,2018 Spr,May 20
23361,2018 Spr,May 20
23362,2018 Spr,May 20
23363,2018 Spr,May 20
23364,2018 Spr,May 20
23365,2018 Spr,May 20
23366,2018 Spr,May 20
23367,2018 Spr,May 20
23368,2018 Spr,May 20
23369,2018 Spr,May 20
23370,2018 Spr,May 20
23371,2018 Spr,May 20
23372,2018 Spr,May 20
23373,2018 Spr,May 20
23374,2018 Spr,May 20
23375,2018 Spr,May 20
23376,2018 Spr,May 21
23377,2018 Spr,May 21
23378,2018 Spr,May 21
23379,2018 Spr,May 21
23380,2018 Spr,May 21
23381,2018 Spr,May 21
23382,2018 Spr,May 21
23383,2018 Spr,May 21
23384,2018 Spr,May 21
23385,2018 Spr,May 21
23386,2018 Spr,May 21
23387,2018 Spr,May 23
23388,2018 Spr,May 23
23389,2018 Spr,May 23
23390,2018 Spr,May 23
23391,2019 Spr,May 14
23392,2019 Spr,May 14
23393,2019 Spr,May 14
23394,2019 Spr,May 14
23395,2019 Spr,May 14
23396,2019 Spr,May 14
23397,2019 Spr,May 15
23398,2019 Spr,May 15
23399,2019 Spr,May 15
23400,2019 Spr,May 15
23401,2019 Spr,May 15
23402,2019 Spr,May 15
23403,2019 Spr,May 15
23404,2019 Spr,May 15
23405,2019 Spr,May 15
23406,2019 Spr,May 15
23407,2019 Spr,May 15
23408,2019 Spr,May 15
23409,2019 Spr,May 15
23410,2019 Spr,May 15
23411,2019 Spr,May 15
23412,2019 Spr,May 15
23413,2019 Spr,May 15
23414,2019 Spr,May 15
23415,2019 Spr,May 15
23416,2019 Spr,May 15
23417,2019 Spr,May 15
23418,2019 Spr,May 15
23419,2019 Spr,May 15
23420,2019 Spr,May 15
23421,2019 Spr,May 15
23422,2019 Spr,May 15
23423,2019 Spr,May 15
23424,2019 Spr,May 15
23425,2019 Spr,May 15
23426,2019 Spr,May 15
23427,2019 Spr,May 15
23428,2019 Spr,May 15
23429,2019 Spr,May 15
23430,2019 Spr,May 15
23431,2019 Spr,May 15
23432,2019 Spr,May 15
23433,2019 Spr,May 15
23434,2019 Spr,May 15
23435,2019 Spr,May 15
23436,2019 Spr,May 15
23437,2019 Spr,May 15
23438,2019 Spr,May 15
23439,2019 Spr,May 15
23440,2019 Spr,May 15
23441,2019 Spr,May 15
23442,2019 Spr,May 15
23443,2019 Spr,May 15
23444,2019 Spr,May 15
23445,2019 Spr,May 15
23446,2019 Spr,May 15
23447,2019 Spr,May 15
23448,2019 Spr,May 15
23449,2019 Spr,May 15
23450,2019 Spr,May 15
23451,2019 Spr,May 15
23452,2019 Spr,May 15
23453,2019 Spr,May 15
23454,2019 Spr,May 15
23455,2019 Spr,May 15
23456,2019 Spr,May 15
23457,2019 Spr,May 15
23458,1978 Spr,May 19
23459,1978 Spr,May 19
23460,1984 Spr,May 18
23461,1984 Spr,May 18
23462,1984 Spr,May 18
23463,1984 Spr,May 18
23464,1989 Spr,Apr 15
23465,1989 Spr,Apr 15
23466,1989 Spr,Apr 15
23467,1989 Spr,Apr 15
23468,1989 Spr,Apr 17
23469,1989 Spr,Apr 17
23470,1989 Spr,Apr 17
23471,1989 Spr,Apr 17
23472,1989 Spr,May 01
23473,1989 Spr,May 01
23474,1989 Spr,May 01
23475,1989 Spr,May 01
23476,1989 Spr,May 01
23477,1989 Spr,May 01
23478,1989 Spr,May 01
23479,1989 Spr,May 01
23480,1989 Spr,May 01
23481,1989 Spr,May 01
23482,1991 Spr,Apr 30
23483,1991 Spr,Apr 30
23484,2011 Win,Feb 15
23485,2011 Win,Feb 15
23486,2011 Win,Feb 15
23487,2011 Win,Feb 15
23488,2011 Win,Feb 15
23489,2002 Aut,Sep 24
23490,2002 Aut,Sep 24
23491,2002 Aut,Sep 24
23492,2002 Aut,Sep 24
23493,2002 Aut,Sep 24
23494,2002 Aut,Sep 24
23495,2002 Aut,Sep 24
23496,2002 Aut,Sep 24
23497,2009 Sum,Jun 09
23498,2009 Sum,Jun 09
23499,2009 Sum,Jun 09
23500,2009 Sum,Jun 10
23501,2009 Sum,Jun 10
23502,2009 Sum,Jun 10
23503,2008 Aut,Oct 11
23504,2008 Aut,Oct 11
23505,1982 Aut,Oct 31
23506,1982 Aut,Oct 31
23507,1982 Aut,Oct 31
23508,1982 Aut,Oct 31
23509,1982 Aut,Oct 31
23510,1982 Aut,Oct 31
23511,1982 Aut,Oct 31
23512,1982 Aut,Oct 31
23513,1982 Aut,Nov 01
23514,1982 Aut,Nov 01
23515,1982 Aut,Nov 01
23516,1982 Aut,Nov 01
23517,1982 Aut,Nov 01
23518,1982 Aut,Nov 01
23519,1982 Aut,Nov 01
23520,1982 Win,Dec 24
23521,1982 Win,Dec 24
23522,1982 Win,Dec 24
23523,1982 Win,Dec 24
23524,2016 Aut,Oct 31
23525,2016 Aut,Oct 31
23526,2016 Aut,Oct 31
23527,1953 Spr,Apr 04
23528,1953 Spr,Apr 04
23529,1953 Spr,Apr 04
23530,1953 Spr,Apr 04
23531,1953 Spr,Apr 04
23532,1953 Spr,Apr 04
23533,1953 Aut,Dec 31
23534,1953 Aut,Dec 31
23535,1954 Spr,Dec 31
23536,1954 Spr,Dec 31
23537,1954 Spr,Dec 31
23538,1984 Aut,Nov 01
23539,1984 Aut,Nov 21
23540,2016 Aut,Nov 06
23541,2016 Aut,Nov 06
23542,2016 Aut,Nov 06
23543,2016 Aut,Nov 06
23544,2016 Aut,Nov 06
23545,2017 Win,Dec 05
23546,2017 Win,Dec 05
23547,2017 Win,Dec 10
23548,1955 Sum,Jul 02
23549,1955 Sum,Jul 02
23550,1955 Sum,Jul 02
23551,1981 Spr,Apr 27
23552,1981 Spr,Apr 27
23553,1981 Spr,Apr 27
23554,1981 Spr,Apr 27
23555,1981 Spr,Apr 27
23556,1981 Spr,Apr 28
23557,1981 Spr,Apr 28
23558,1981 Spr,Apr 28
23559,1982 Spr,May 02
23560,1982 Spr,May 02
23561,1982 Spr,May 03
23562,1982 Spr,May 03
23563,1982 Spr,May 03
23564,1982 Aut,Oct 12
23565,1982 Aut,Oct 12
23566,1982 Aut,Oct 12
23567,1983 Aut,Oct 19
23568,1983 Aut,Oct 19
23569,1983 Aut,Oct 19
23570,1983 Aut,Oct 19
23571,1983 Aut,Oct 20
23572,1983 Aut,Oct 20
23573,1983 Aut,Oct 20
23574,1983 Win,Dec 18
23575,1984 Spr,May 01
23576,1984 Spr,May 01
23577,1984 Spr,May 01
23578,1984 Spr,May 01
23579,1984 Aut,Sep 19
23580,1984 Aut,Sep 19
23581,1991 Aut,Oct 21
23582,1991 Aut,Oct 21
23583,1991 Aut,Oct 21
23584,1991 Aut,Oct 21
23585,1991 Aut,Oct 21
23586,1991 Aut,Oct 21
23587,1992 Aut,Sep 22
23588,1992 Aut,Sep 22
23589,1992 Aut,Sep 22
23590,1992 Aut,Sep 22
23591,1992 Aut,Sep 22
23592,1993 Spr,Apr 14
23593,1993 Spr,Apr 14
23594,1993 Spr,Apr 14
23595,1993 Spr,Apr 16
23596,1993 Spr,Apr 16
23597,1993 Spr,Apr 16
23598,1994 Aut,Nov 04
23599,1994 Aut,Nov 04
23600,1994 Aut,Nov 04
23601,1994 Aut,Nov 04
23602,1994 Aut,Nov 04
23603,1994 Aut,Nov 04
23604,1999 Aut,Oct 27
23605,1999 Aut,Oct 27
23606,1999 Aut,Oct 27
23607,1999 Aut,Oct 27
23608,1999 Aut,Oct 27
23609,1999 Aut,Oct 27
23610,1999 Aut,Oct 27
23611,1999 Aut,Oct 27
23612,1999 Aut,Oct 27
23613,1999 Aut,Oct 27
23614,2000 Aut,Oct 26
23615,2000 Aut,Oct 26
23616,2000 Aut,Oct 26
23617,2000 Aut,Oct 28
23618,2001 Aut,Oct 09
23619,2001 Aut,Oct 13
23620,2001 Aut,Oct 13
23621,2001 Aut,Oct 13
23622,2001 Aut,Oct 14
23623,2002 Aut,Nov 05
23624,2002 Aut,Nov 05
23625,2002 Aut,Nov 05
23626,2002 Aut,Nov 05
23627,2004 Aut,Nov 06
23628,2004 Aut,Nov 06
23629,1982 Aut,Oct 30
23630,1982 Aut,Oct 30
23631,1982 Aut,Oct 30
23632,1982 Aut,Oct 31
23633,1982 Aut,Oct 31
23634,1982 Aut,Oct 31
23635,1982 Aut,Oct 31
23636,1982 Aut,Oct 31
23637,1982 Aut,Oct 31
23638,1982 Aut,Oct 31
23639,1987 Aut,Oct 14
23640,1987 Aut,Oct 14
23641,1987 Aut,Oct 14
23642,1987 Aut,Oct 14
23643,1987 Aut,Oct 15
23644,1987 Aut,Oct 15
23645,1987 Aut,Oct 15
23646,1987 Aut,Oct 15
23647,1987 Aut,Oct 16
23648,1987 Aut,Oct 16
23649,1987 Aut,Oct 16
23650,1987 Aut,Oct 16
23651,1987 Aut,Oct 17
23652,1987 Aut,Oct 17
23653,1987 Aut,Oct 17
23654,1979 Spr,May 15
23655,1939 Spr,May 29
23656,1939 Spr,May 29
23657,1939 Spr,May 29
23658,1973 Spr,Apr 22
23659,1973 Spr,Apr 22
23660,1973 Spr,Apr 22
23661,1973 Spr,Apr 22
23662,1973 Spr,Apr 23
23663,1973 Spr,Apr 23
23664,1973 Spr,Apr 23
23665,1973 Spr,Apr 23
23666,1970 Aut,Nov 07
23667,1970 Aut,Nov 07
23668,1970 Aut,Nov 07
23669,1974 Spr,Apr 27
23670,1974 Spr,Apr 27
23671,1974 Spr,Apr 27
23672,1974 Spr,Apr 28
23673,1974 Spr,Apr 28
23674,1974 Spr,Apr 28
23675,1974 Spr,Apr 28
23676,1976 Aut,Oct 16
23677,1976 Aut,Oct 16
23678,1979 Aut,Nov 04
23679,1979 Aut,Nov 04
23680,1979 Aut,Nov 04
23681,1979 Aut,Nov 04
23682,1999 Aut,Sep 26
23683,1999 Aut,Sep 26
23684,1999 Aut,Sep 26
23685,1999 Aut,Sep 28
23686,1999 Aut,Sep 28
23687,1999 Aut,Sep 28
23688,2008 Aut,Oct 17
23689,2008 Aut,Oct 17
23690,2016 Aut,Oct 17
23691,2016 Aut,Oct 17
23692,2010 Spr,May 25
23693,2010 Spr,May 25
23694,2010 Spr,May 25
23695,1982 Aut,Oct 11
23696,1982 Aut,Oct 11
23697,1982 Aut,Oct 11
23698,1982 Aut,Oct 11
23699,1982 Aut,Oct 13
23700,1982 Aut,Oct 13
23701,1982 Aut,Oct 13
23702,1982 Aut,Oct 13
23703,1982 Aut,Oct 13
23704,1982 Aut,Oct 13
23705,1982 Aut,Oct 14
23706,1982 Aut,Oct 14
23707,1982 Aut,Oct 14
23708,1982 Aut,Oct 14
23709,1982 Aut,Oct 31
23710,1982 Aut,Oct 31
23711,1982 Aut,Oct 31
23712,1982 Aut,Oct 31
23713,1982 Aut,Oct 31
23714,1982 Aut,Oct 31
23715,1982 Aut,Nov 14
23716,1963 Spr,Jun 05
23717,1963 Spr,Jun 05
23718,1963 Spr,Jun 05
23719,1963 Spr,Jun 05
23720,1979 Spr,Apr 21
23721,1979 Spr,Apr 21
23722,1984 Spr,May 15
23723,1984 Spr,May 15
23724,1984 Spr,May 15
23725,1984 Spr,May 15
23726,1984 Spr,May 15
23727,1984 Spr,May 15
23728,1984 Spr,May 15
23729,1985 Win,Dec 31
23730,1985 Win,Dec 31
23731,1986 Spr,May 01
23732,1986 Spr,May 01
23733,1986 Aut,Oct 29
23734,1986 Aut,Oct 29
23735,1986 Aut,Oct 29
23736,1993 Aut,Oct 03
23737,1993 Aut,Oct 03
23738,1993 Aut,Oct 04
23739,1993 Aut,Oct 04
23740,1993 Aut,Oct 04
23741,1993 Aut,Oct 06
23742,1993 Aut,Oct 06
23743,1993 Aut,Oct 07
23744,1993 Aut,Oct 07
23745,1993 Aut,Oct 07
23746,1993 Aut,Oct 09
23747,1993 Aut,Oct 09
23748,1998 Aut,Oct 27
23749,1998 Aut,Oct 27
23750,1998 Aut,Oct 27
23751,1998 Aut,Oct 27
23752,1998 Aut,Oct 27
23753,1998 Aut,Oct 27
23754,1998 Aut,Oct 27
23755,2001 Win,Dec 05
23756,2001 Win,Dec 05
23757,2001 Win,Dec 05
23758,2008 Aut,Oct 26
23759,2008 Aut,Oct 26
23760,2008 Aut,Oct 26
23761,2019 Aut,Oct 18
23762,2019 Aut,Oct 18
23763,2019 Aut,Oct 18
23764,2019 Aut,Oct 18
23765,1962 Spr,Jun 06
23766,1962 Spr,Jun 06
23767,1996 Aut,Oct 17
23768,1996 Aut,Oct 17
23769,1996 Aut,Oct 17
23770,1996 Aut,Oct 17
23771,1996 Aut,Oct 18
23772,1996 Aut,Oct 18
23773,1999 Aut,Oct 11
23774,1956 Spr,Apr 12
23775,1956 Spr,Apr 12
23776,2010 Aut,Oct 27
23777,2010 Aut,Oct 27
23778,2008 Aut,Oct 14
23779,2008 Aut,Oct 14
23780,1981 Aut,Oct 07
23781,1981 Aut,Oct 21
23782,1981 Aut,Oct 21
23783,1981 Aut,Oct 21
23784,1981 Aut,Oct 21
23785,1981 Aut,Oct 21
23786,1981 Aut,Oct 21
23787,1983 Aut,Oct 15
23788,1983 Aut,Oct 15
23789,1983 Aut,Oct 15
23790,1983 Aut,Oct 15
23791,1983 Aut,Oct 16
23792,1983 Aut,Oct 16
23793,1983 Aut,Oct 16
23794,1985 Spr,Apr 15
23795,1985 Aut,Nov 08
23796,1985 Aut,Nov 08
23797,1988 Aut,Oct 23
23798,1988 Aut,Oct 23
23799,1988 Aut,Oct 23
23800,1988 Aut,Oct 23
23801,1988 Aut,Oct 23
23802,1988 Aut,Oct 23
23803,1988 Aut,Oct 23
23804,1991 Spr,Dec 31
23805,1991 Aut,Nov 20
23806,1991 Aut,Nov 20
23807,1998 Spr,Apr 22
23808,1978 Aut,Nov 11
23809,1978 Aut,Nov 11
23810,1978 Aut,Nov 11
23811,1978 Win,Jan 02
23812,1978 Win,Jan 02
23813,1978 Win,Jan 02
23814,1978 Win,Jan 02
23815,1978 Win,Jan 02
23816,1978 Win,Jan 02
23817,1978 Win,Jan 02
23818,1978 Win,Jan 02
23819,1978 Win,Jan 02
23820,1978 Win,Jan 02
23821,1982 Win,Dec 02
23822,1982 Win,Dec 02
23823,1982 Win,Jan 08
23824,1982 Win,Jan 08
23825,1982 Win,Jan 08
23826,1982 Win,Jan 08
23827,1982 Win,Jan 08
23828,1995 Aut,Nov 30
23829,1995 Aut,Nov 30
23830,2003 Aut,Oct 18
23831,2003 Aut,Oct 18
23832,2003 Aut,Oct 18
23833,2012 Aut,Nov 11
23834,2012 Aut,Nov 11
23835,2012 Aut,Nov 11
23836,2002 Aut,Oct 20
23837,2002 Aut,Oct 20
23838,2005 Aut,Oct 29
23839,2005 Aut,Oct 29
23840,2013 Spr,May 13
23841,2013 Spr,May 13
23842,2017 Aut,Nov 08
23843,2017 Aut,Nov 08
23844,2017 Aut,Nov 08
23845,2017 Aut,Nov 08
23846,2017 Aut,Nov 08
23847,2017 Aut,Nov 08
23848,2017 Aut,Nov 08
23849,2017 Aut,Nov 08
23850,2017 Aut,Nov 08
23851,2017 Aut,Nov 08
23852,2017 Aut,Oct 15
23853,2017 Aut,Oct 15
23854,2017 Aut,Oct 15
23855,2017 Aut,Oct 15
23856,1974 Spr,Apr 25
23857,1974 Spr,Apr 25
23858,1974 Spr,Apr 27
23859,1974 Spr,Apr 27
23860,1974 Spr,May 03
23861,1974 Aut,Oct 20
23862,1974 Aut,Oct 20
23863,1974 Aut,Oct 21
23864,1974 Aut,Oct 21
23865,1974 Aut,Oct 21
23866,1976 Spr,Apr 28
23867,1976 Spr,Apr 28
23868,1976 Spr,Apr 28
23869,1976 Spr,Apr 28
23870,1976 Spr,Apr 29
23871,1976 Spr,Apr 29
23872,1976 Spr,Apr 29
23873,1976 Spr,Apr 29
23874,1976 Spr,Apr 29
23875,1976 Spr,Apr 30
23876,1976 Spr,Apr 30
23877,1976 Spr,Apr 30
23878,1976 Spr,Apr 30
23879,1976 Spr,Apr 30
23880,1976 Spr,Apr 30
23881,1976 Spr,Apr 30
23882,1980 Spr,May 13
23883,1980 Spr,May 13
23884,1980 Spr,May 13
23885,1982 Spr,May 06
23886,1982 Spr,May 06
23887,1982 Spr,May 06
23888,1982 Spr,May 06
23889,1982 Spr,May 06
23890,1982 Spr,May 06
23891,1982 Spr,May 06
23892,1982 Spr,May 06
23893,1982 Spr,May 06
23894,1982 Spr,May 06
23895,1982 Spr,May 06
23896,1982 Spr,May 06
23897,1978 Aut,Oct 24
23898,1978 Aut,Oct 24
23899,1980 Aut,Oct 26
23900,1980 Aut,Oct 26
23901,1980 Aut,Oct 26
23902,1980 Aut,Oct 26
23903,1980 Aut,Oct 26
23904,1980 Aut,Oct 26
23905,1981 Spr,Apr 26
23906,1981 Spr,Apr 26
23907,1981 Spr,Apr 28
23908,1981 Spr,Apr 28
23909,1981 Spr,Apr 28
23910,1982 Aut,Oct 17
23911,1982 Aut,Oct 17
23912,1986 Spr,May 03
23913,1986 Spr,May 03
23914,1986 Spr,May 03
23915,1986 Spr,May 03
23916,1986 Aut,Oct 10
23917,1986 Aut,Oct 10
23918,1986 Aut,Oct 10
23919,1986 Aut,Oct 10
23920,1986 Aut,Oct 10
23921,1986 Aut,Oct 10
23922,1987 Win,Jan 03
23923,1987 Win,Jan 03
23924,1987 Win,Jan 03
23925,1988 Win,Dec 11
23926,1988 Win,Dec 11
23927,1988 Win,Dec 11
23928,1989 Aut,Nov 10
23929,1989 Aut,Nov 10
23930,1989 Aut,Nov 10
23931,1989 Aut,Nov 10
23932,1989 Aut,Nov 11
23933,1989 Aut,Nov 11
23934,1989 Aut,Nov 11
23935,1989 Aut,Nov 12
23936,1992 Win,Dec 18
23937,1992 Win,Dec 18
23938,1992 Win,Dec 18
23939,1994 Aut,Oct 07
23940,1994 Aut,Oct 07
23941,1994 Aut,Oct 07
23942,1994 Win,Dec 14
23943,1994 Win,Dec 14
23944,1994 Win,Dec 14
23945,2010 Aut,Nov 04
23946,2010 Aut,Nov 04
23947,2010 Aut,Nov 04
23948,2010 Aut,Nov 04
23949,2010 Aut,Nov 04
23950,2010 Aut,Nov 04
23951,1981 Aut,Oct 10
23952,1981 Aut,Oct 10
23953,1981 Aut,Oct 10
23954,1981 Aut,Oct 10
23955,1981 Aut,Oct 11
23956,1981 Aut,Oct 11
23957,1983 Aut,Oct 09
23958,1983 Aut,Oct 09
23959,1983 Aut,Oct 09
23960,1983 Aut,Oct 09
23961,1987 Spr,Apr 17
23962,1987 Spr,Apr 17
23963,1987 Spr,Apr 17
23964,1987 Spr,Apr 17
23965,1987 Spr,Apr 18
23966,1987 Spr,Apr 18
23967,1987 Spr,Apr 18
23968,1987 Spr,Apr 18
23969,1989 Win,Dec 09
23970,1989 Win,Dec 09
23971,1989 Win,Dec 09
23972,2018 Aut,Oct 21
23973,2018 Aut,Oct 21
23974,2018 Aut,Oct 21
23975,2018 Aut,Oct 21
23976,2018 Aut,Oct 21
23977,2018 Aut,Oct 21
23978,2018 Aut,Oct 21
23979,2018 Aut,Oct 21
23980,2018 Aut,Oct 21
23981,2018 Aut,Oct 21
23982,2017 Aut,Sep 27
23983,2017 Aut,Sep 27
23984,2017 Aut,Sep 27
23985,2017 Aut,Oct 19
23986,2017 Aut,Oct 19
23987,2017 Aut,Oct 19
23988,2005 Aut,Oct 12
23989,2005 Aut,Oct 12
23990,2007 Aut,Sep 14
23991,2007 Aut,Sep 14
23992,2007 Aut,Sep 14
23993,2007 Aut,Sep 14
23994,2007 Aut,Sep 14
23995,2007 Aut,Sep 14
23996,2007 Aut,Sep 14
23997,2015 Aut,Oct 05
23998,2015 Aut,Oct 05
23999,2015 Aut,Oct 05
24000,2015 Aut,Nov 08
24001,2015 Aut,Nov 08
24002,2015 Aut,Nov 08
24003,2016 Aut,Oct 11
24004,2016 Aut,Oct 11
24005,2016 Aut,Oct 11
24006,2016 Aut,Oct 11
24007,2016 Aut,Oct 11
24008,2016 Aut,Oct 11
24009,2016 Aut,Oct 11
24010,2016 Aut,Oct 11
24011,2017 Aut,Oct 26
24012,2017 Aut,Oct 26
24013,2017 Aut,Oct 26
24014,2017 Aut,Oct 26
24015,2017 Aut,Oct 26
24016,2017 Aut,Oct 26
24017,2017 Aut,Oct 26
24018,2017 Aut,Oct 26
24019,2017 Aut,Oct 26
24020,2017 Aut,Oct 26
24021,2017 Win,Dec 20
24022,2017 Win,Dec 20
24023,2017 Win,Dec 20
24024,2017 Win,Dec 20
24025,2018 Aut,Sep 17
24026,2018 Aut,Sep 17
24027,2018 Aut,Oct 28
24028,2018 Aut,Oct 28
24029,2018 Aut,Oct 28
24030,1955 Spr,May 11
24031,1955 Spr,May 11
24032,1955 Spr,May 11
24033,1955 Spr,May 11
24034,1960 Spr,May 10
24035,1960 Spr,May 10
24036,1960 Spr,May 10
24037,1961 Spr,May 11
24038,1961 Spr,May 11
24039,1961 Spr,May 11
24040,1961 Spr,May 11
24041,1961 Spr,May 11
24042,1961 Spr,May 11
24043,1962 Spr,May 03
24044,1962 Spr,May 03
24045,1962 Spr,May 05
24046,1962 Spr,May 05
24047,1962 Spr,May 05
24048,1962 Spr,May 05
24049,1962 Spr,May 05
24050,1982 Spr,May 03
24051,1982 Spr,May 03
24052,1982 Spr,May 07
24053,1982 Spr,May 07
24054,1982 Spr,May 07
24055,1987 Aut,Sep 27
24056,1987 Aut,Sep 27
24057,1987 Aut,Sep 27
24058,1987 Aut,Sep 27
24059,1993 Aut,Dec 31
24060,1993 Aut,Dec 31
24061,1962 Spr,May 14
24062,1962 Spr,May 14
24063,1962 Spr,May 14
24064,1962 Spr,May 14
24065,1962 Spr,May 15
24066,1962 Spr,May 15
24067,1962 Spr,May 15
24068,2001 Spr,May 23
24069,2001 Spr,May 23
24070,2001 Spr,May 23
24071,2001 Spr,May 23
24072,2001 Spr,May 24
24073,2001 Spr,May 24
24074,2001 Spr,May 24
24075,2001 Spr,May 27
24076,2001 Spr,May 27
24077,1956 Spr,May 18
24078,1956 Spr,May 18
24079,1977 Spr,May 08
24080,1977 Spr,May 08
24081,1977 Spr,May 08
24082,1977 Spr,May 09
24083,1977 Spr,May 09
24084,1977 Spr,May 09
24085,1977 Spr,May 11
24086,1977 Spr,May 11
24087,1977 Spr,May 11
24088,1977 Spr,May 11
24089,1979 Spr,May 05
24090,1979 Spr,May 05
24091,1979 Spr,May 10
24092,1979 Spr,May 10
24093,1979 Aut,Oct 04
24094,1979 Aut,Oct 04
24095,1979 Aut,Oct 04
24096,1979 Aut,Oct 04
24097,1979 Aut,Oct 09
24098,1979 Aut,Oct 09
24099,1979 Aut,Oct 09
24100,1979 Aut,Oct 09
24101,1981 Spr,Apr 30
24102,1983 Aut,Oct 09
24103,1983 Aut,Oct 09
24104,1983 Aut,Oct 09
24105,1983 Aut,Oct 10
24106,1983 Aut,Oct 10
24107,1983 Aut,Oct 10
24108,1983 Aut,Oct 10
24109,1983 Aut,Oct 14
24110,1983 Aut,Oct 14
24111,1986 Spr,May 04
24112,1986 Spr,May 04
24113,1986 Spr,May 04
24114,1986 Spr,May 04
24115,1986 Spr,May 14
24116,1986 Spr,May 14
24117,1986 Aut,Oct 16
24118,1986 Aut,Oct 16
24119,1988 Aut,Sep 28
24120,1988 Aut,Sep 28
24121,1988 Aut,Oct 02
24122,1988 Aut,Oct 02
24123,1988 Aut,Oct 02
24124,1988 Aut,Oct 02
24125,1988 Win,Dec 31
24126,1989 Spr,Apr 30
24127,1989 Aut,Oct 14
24128,1990 Spr,Apr 24
24129,1990 Spr,May 13
24130,1990 Spr,May 13
24131,1990 Aut,Oct 16
24132,1990 Aut,Oct 16
24133,1993 Aut,Oct 04
24134,1993 Aut,Oct 04
24135,1994 Spr,May 09
24136,1994 Spr,May 09
24137,1994 Spr,May 13
24138,1994 Spr,May 16
24139,1994 Spr,May 16
24140,1994 Aut,Oct 01
24141,1994 Aut,Oct 01
